"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"1773","E_4985","M","FR",6.72377050119407,13961.3633411632,178.63505469664,74.6333299431507,23.3883424733293,32.968219153709
"1774","P_7218","M","SP",10.0302904062165,12100.1496982738,164.855604366265,67.4719803962977,24.8265301881415,30.0664628402919
"1775","B_4358","V","PT",14.9832464833092,12200.4731884584,177.596941727838,76.6903837332472,24.3147576477747,30.1996953504577
"1776","N_1286","M","PO",8.29403017815635,13855.2527825838,171.968857167074,70.9029108136131,23.9753223274896,29.9056736325959
"1777","L_6900","M","IT",15.5483114809262,14027.9509545057,168.210900059449,69.1983256873217,24.4561065123108,29.5868942758341
"1778","O_9093","M","SP",18.6374450220833,11659.7453404194,157.467189864404,63.7740711242517,25.7195868154794,31.72975872475
"1779","R_6511","M","IT",10.7778860371884,14067.9437406728,171.281915813838,71.232146319167,24.2802417467264,38.6162391944215
"1780","H_5509","M","FR",12.7008532064841,14181.396388803,158.990774340651,64.2376591373167,25.4124102335581,31.5287279966634
"1781","T_4671","M","IR",6.76467503983107,13603.2540701194,171.501552790988,71.5538270503586,24.3274592546413,34.7323288388258
"1782","Q_9071","V","SP",5.11532975476801,9767.07263831227,165.925226228945,69.9994006713823,25.4254989774568,28.8997879884508
"1783","K_2275","M","FR",5.59770227263374,13590.7417973304,166.615340412915,67.9047749450052,24.4607824243022,30.8306739529921
"1784","G_2901","M","SP",3.83714369495384,11839.8116780654,171.664396321547,71.7815679206627,24.3586087144699,34.228996289933
"1785","D_7818","V","PT",16.2705956707814,11920.0913639657,174.143474926851,75.438941730413,24.8760358965427,31.131313800863
"1786","M_7690","M","IT",6.6185181208874,13704.5771851085,162.938270825633,66.6435159451033,25.1021947799554,35.5741466949571
"1787","F_8502","V","FR",10.5688409329433,12308.9621972366,166.129442689498,70.2248241491958,25.4447064010414,27.5309550349285
"1788","C_7212","V","GB",10.7449347837867,12021.5576250642,174.634997002952,75.0962481284493,24.6238341670117,28.5395870517976
"1789","J_9713","M","FR",5.62430813285475,14201.0925729893,170.496345318999,70.3457609940223,24.1995775147799,30.5630284527029
"1790","V_443","V","SP",5.79243710600822,9894.56569852802,162.272409917539,68.8418437146719,26.1434634115127,25.8434561831087
"1791","U_1732","M","FR",5.40218819306205,14060.5183930701,178.957506600859,74.7812582527814,23.3503249080409,31.2306335008069
"1792","S_144","M","PO",18.6352144728683,13834.4609583508,162.180806985044,66.3468306250559,25.2244245517926,34.4776572745389
"1793","A_5205","M","FR",6.92508130517609,13722.2698006153,166.778426101496,68.617598512024,24.669240127887,29.5925670420852
"1794","W_6812","V","SP",1.16590919729322,9666.74499232417,185.296175847971,81.1273521339383,23.6284040464256,37.8032773393246
"1795","I_5198","V","FR",8.80072883555211,11877.3267605159,179.469704346177,77.8420661367625,24.1675185169005,27.0052933359521
"1796","E_527","M","PT",15.0733028109873,14264.56161867,165.629008796665,67.6081968934978,24.6448709180107,32.7728990755825
"1797","P_8376","M","SP",6.27869477759466,11732.0322514718,171.967999031912,71.3050290233212,24.1115364171194,33.2301104495653
"1798","B_905","M","SP",12.4705615583095,11937.0667007758,162.369194198434,66.4769968818857,25.2152989266618,34.4135511348868
"1799","N_8777","M","PT",7.89421495400573,13973.4066645524,169.67540353086,70.5149628389206,24.493085578564,32.6406736013919
"1800","L_4757","V","SP",14.4103241822988,9905.20949884746,175.315617316605,75.6175499369945,24.6026218408758,28.3056721303536
"1801","O_7069","V","PO",15.6137085984678,11878.6629471516,190.544822525207,83.9346983114231,23.1178386620342,28.8657928007843
"1802","R_9775","M","IT",10.3191312111425,13989.6306389153,172.44824842147,71.2941126498398,23.973756666424,35.1094703083834
"1803","H_100","V","GB",4.12538211486201,11747.6693442303,182.007887632628,79.5194255156527,24.0045083432122,31.7713521744125
"1804","T_4522","M","FR",10.8543885896802,14032.2467530538,172.633431445711,71.6346855341216,24.0366285694519,37.4720148870137
"1805","Q_9241","M","FR",6.79333518503493,13740.0503342317,160.56977846001,65.0092017409557,25.2143174862724,33.1216679785349
"1806","K_3571","V","GE",11.6079763196772,12087.417015567,183.67657630227,80.2381079681492,23.7833555341742,26.4037778509443
"1807","G_8086","V","PT",15.571808242501,11686.3077108757,181.71189623455,79.0821034986587,23.9503294461448,29.0252394646523
"1808","D_2455","V","SP",2.20729662204859,10190.1266485905,187.235687776993,81.9564956799848,23.3779335449427,33.7593776543375
"1809","M_6580","M","GB",5.61906437792099,13983.2731164731,167.322076823081,69.0874402366539,24.6770140857628,32.3412984664458
"1810","F_7087","V","SP",6.59275241619083,9918.33722120688,187.093054209982,81.7948157069081,23.3674030127814,31.0179259831098
"1811","C_7717","V","SP",5.9638037656462,9957.61717213542,175.81162368322,75.9090034216334,24.5582898119046,26.5931790589319
"1812","J_6801","M","GB",5.86003256731375,13941.9774748014,173.732591549088,72.1536219620568,23.905373889033,31.5585621306695
"1813","V_6210","V","SP",7.01408778992068,9988.12172689146,189.329286470783,82.9336861337015,23.1363780710163,28.3360153085539
"1814","U_3546","V","IT",7.32726458693212,11818.3897501128,185.494502039131,81.6443238503201,23.7281518480405,33.1735629649275
"1815","S_7601","M","SP",5.2976836568514,12235.2307953709,169.694584594825,70.1531452720027,24.3619013934803,34.5133161256745
"1816","A_2083","M","IR",11.5494367289137,14086.5784178954,183.503152627143,77.7758768392434,23.0971213526382,34.4892604390609
"1817","W_3375","V","SP",17.4376240255239,10119.6305099356,184.993012968696,80.7868556311848,23.6064158510746,24.9342500385395
"1818","I_1289","V","IT",12.2116331425048,12007.0692989938,175.986095864174,75.2761001939397,24.3052670917897,24.0331218253081
"1819","E_7559","M","GE",13.4333835471652,13765.7282406218,155.759024152944,62.5654506703909,25.7886223261544,30.8866312011588
"1820","P_5816","V","FR",14.4933009136267,11605.7174577623,177.231813720679,76.6618580926105,24.405964625266,26.8868725616675
"1821","B_8497","M","SP",4.95507416094864,11894.0688219009,172.005785824577,71.0996365660828,24.0315215775589,29.6374458262988
"1822","N_4911","M","IT",9.50601227695559,14020.1390706985,167.753509370552,69.0158487947537,24.5248073734326,26.4670469232873
"1823","L_6324","M","SP",3.42390610664749,11986.9857905287,170.592945862254,71.1145589163635,24.4363525985661,35.6848195825143
"1824","O_4890","M","SP",3.88689282016545,11970.5352552604,167.004750809637,68.5675177221013,24.5844658023968,28.5565037986989
"1825","R_5236","M","SP",16.9876204926284,11783.0785611903,162.920225398156,66.4050305874904,25.0179071613252,32.4039543082107
"1826","H_9761","V","PT",12.894509328236,11837.1708362257,189.996559194163,83.3234285019704,23.08211813738,30.5314667621429
"1827","T_8307","M","FR",7.31974291530729,13839.5502636224,169.142833437504,70.0273706580603,24.4771369102772,34.4413508736745
"1828","Q_5699","V","GE",4.87236110039231,11833.4335326637,183.053095101411,80.3329653791041,23.9739527906451,30.5834899692073
"1829","K_7943","V","FR",7.95316297709946,12340.7719100935,173.415684753659,74.6603659745438,24.8263780378435,26.4948670589088
"1830","G_5651","V","FR",4.86168467740292,11769.6594331912,178.353718693259,77.3119342493423,24.3042487353881,30.6649978830891
"1831","D_3991","V","IR",3.82874746174303,11658.6167010751,179.84729094687,78.8013379049342,24.362720919906,32.7586231582004
"1832","M_5058","V","FR",4.62743816027405,11295.4493006914,171.722585258094,74.0372622186514,25.1070400099969,27.8212003585499
"1833","F_4691","M","GE",5.89332643963505,13788.5670544789,161.278424567085,65.4980123834867,25.1811509335582,30.3306048132149
"1834","C_7729","V","FR",19.5608921591002,11984.795994574,184.536581794154,80.8241443524145,23.7342860343732,31.6766486806515
"1835","J_2968","V","GB",3.14391993410976,12122.9512797803,169.835414971562,72.8032623354543,25.2402892285363,32.8625391001857
"1836","V_863","M","IT",5.28199893713567,13341.9350773319,154.308205061105,62.0402965659433,26.0552848916985,32.850018304241
"1837","U_150","M","GB",5.34019498880417,14135.7105789856,167.060374136917,68.5827791952909,24.5735658276336,29.1595768426262
"1838","S_7366","V","FR",5.48650101415417,12162.325022504,178.17470042307,77.6380677914591,24.4558433492136,31.4292862574231
"1839","A_498","V","FR",16.1862525909832,11650.7941138888,187.833451749091,82.3322157255257,23.3358661126899,27.9027194192592
"1840","W_2116","V","GE",7.57261502561874,11710.330562167,179.58015472583,77.7965780688267,24.1236940500831,31.7282938400938
"1841","I_8890","M","SP",6.92422604375651,11350.9176576732,164.656612839157,67.7932099797884,25.0050566913859,32.8917683405995
"1842","E_6241","V","PO",3.71015003241126,11808.827122028,178.53564640912,76.8421592442,24.1073614424413,28.2819551126364
"1843","P_4804","M","IT",11.4553972130852,13923.4993218661,164.074742399439,67.1584164300579,24.9469229057448,32.6182301259175
"1844","B_1183","V","BE",12.0932677610147,11787.7301081199,174.159240873876,74.4541061871759,24.5468409301756,25.3577526786111
"1845","N_5245","V","IR",8.62541158289409,11583.5893759782,175.840871048493,75.433918893923,24.3964714703319,25.8038230578677
"1846","L_773","M","SP",5.2549831696577,11949.674549531,174.530440253158,72.0714669435836,23.6603406662612,24.5405975794676
"1847","O_9287","M","SP",11.1831110307184,12341.2749642814,154.431093208359,62.5578329875099,26.2308403804114,33.4007475119064
"1848","R_3379","V","SP",10.9670221049822,10005.1868454898,180.548855221219,78.6695127906705,24.1333150428808,30.6523463730309
"1849","H_1711","M","GB",14.018624179541,13783.5238435086,159.31071216714,64.6784522584087,25.4841211291717,36.2111863224161
"1850","T_8215","M","SP",11.1401182532202,11997.7131337547,155.742821352422,62.9193239943061,25.9398805670093,31.6808682955905
"1851","Q_1995","V","IT",6.25274730312455,11781.2345241582,183.182558798668,79.5575952419387,23.7090091898284,24.532896938445
"1852","K_5438","M","IT",15.4534291329583,13965.3762772805,170.306307622812,70.0914045069925,24.1659179259977,26.7423197045264
"1853","G_8145","V","GE",4.83819989177471,11969.4694144838,186.648786025619,81.9211015506996,23.5150249681155,31.4787986010174
"1854","D_5108","V","GB",11.3195693105687,11819.0812346784,177.567804337625,76.5549745518857,24.2797923010817,30.7879693732944
"1855","M_6039","M","IT",6.64006521349675,13861.2776472854,172.961664510692,71.6173838033204,23.9397019932793,28.9171472148568
"1856","F_8541","V","GB",12.1091838577035,11835.9709524141,177.422064186625,76.9663197348149,24.450371672163,29.9371240001671
"1857","C_2226","V","FR",4.65803277275277,11769.9922239431,180.892658698972,79.1255069910837,24.1810203144839,33.4802046774518
"1858","J_9772","V","IR",4.14900573310977,11844.7227371911,182.906601671371,79.7272953281309,23.8313294070758,30.7387553805911
"1859","V_9381","V","GB",5.0813527129997,11823.2482908741,177.98738348953,77.0594743265373,24.3247062640406,31.2860259132313
"1860","U_5252","V","IT",10.4368834877293,11767.9806572589,179.554493614092,77.9260096574895,24.1707363434196,26.1461851060414
"1861","S_918","V","IT",11.0585311739695,12135.6105794191,173.694068171851,74.396148684658,24.6592849717431,27.7716473356413
"1862","A_9735","M","PT",8.02733290556128,13932.090489815,166.775972514479,68.4081220934487,24.594653301828,35.2268883586678
"1863","W_3294","V","GE",14.8892680643828,11620.2140747093,182.855843895864,79.7321877820674,23.846024831768,31.5244539408154
"1864","I_5977","M","GE",16.6604835317496,13986.3056395317,174.374533003527,72.6828316324376,23.9037326867168,37.8336023903665
"1865","E_1222","V","GE",11.6734941834387,12090.088566115,178.461704312878,76.8772840436345,24.1383710890452,28.5104977761788
"1866","P_7283","V","PO",7.75691322721989,11890.4409332502,170.64597547835,73.4085266716333,25.2089296983488,29.5368759758357
"1867","B_6603","M","GE",6.74971128308458,13712.7533235291,177.68230885816,74.0576817413588,23.4575005488779,27.82539755543
"1868","N_9574","V","SP",4.66176343494769,9770.41998891878,186.510320141646,81.7620158509082,23.5042206457935,31.2590669222209
"1869","L_6720","M","SP",3.85902250863071,11942.8468286464,158.100182554005,64.0388752077187,25.6199897981645,33.3771838916612
"1870","O_6693","V","SP",13.5599641388219,9909.55530000136,176.491068462127,76.3613914853703,24.5148008239506,31.2846147834742
"1871","R_7247","M","PT",14.3068231220362,13918.4380597179,171.426299541802,71.0850243177749,24.1892952495148,33.0110836769682
"1872","H_7482","V","IT",4.92519967864504,11785.4309311448,179.258575212728,77.6554068327748,24.1663921661905,26.4032260064556
"1873","T_8952","V","FR",6.67311874934187,12261.1546959107,175.327401848843,75.6156643857318,24.5987012564695,31.1416857573583
"1874","Q_1669","V","PT",6.31076161134339,12028.3553281762,165.673638069631,70.5565749045244,25.7057732307233,28.7873344046915
"1875","K_5185","V","GB",5.23591737353173,11978.7133431078,176.11404681188,76.1211593320375,24.5424209527513,29.8478648353367
"1876","G_6342","V","SP",1.09577456923613,9636.05248265341,168.780319371106,72.173281115257,25.3356960855745,25.0768933189229
"1877","D_2281","M","IT",8.38676203422192,13763.0772971598,169.776708159698,70.3113248799826,24.3932161472233,32.9562895129287
"1878","M_4382","M","IT",16.0208148292275,14039.2656126169,162.914549651327,66.0505207653061,24.8860805016473,31.6842371972007
"1879","F_9251","M","SP",3.25462037832373,11888.4737342233,175.694463369513,73.7460415013047,23.8903527181107,31.7128927986906
"1880","C_3135","V","IT",5.77476905184735,11814.3493083086,170.054615004022,73.2869421157049,25.3425175705102,31.8227213575688
"1881","J_3973","M","FR",18.4039026454128,13771.5146691442,170.772713028691,69.9960323888544,24.0013940636699,25.8130796984166
"1882","V_8244","M","IT",19.2852905168095,14059.6635954862,160.745236296938,65.2968209861616,25.2706152200437,27.2884673642574
"1883","U_5339","V","SP",5.69385730136705,10235.0982610098,171.73704001963,73.1998665471719,24.818889338056,31.0768424036653
"1884","S_5403","V","SP",6.0703116088321,9828.19406303123,182.863339276649,80.0609960080923,23.942400780412,32.7362771572285
"1885","A_2521","V","SP",8.90060968944179,9796.88370449618,176.245402671157,76.0350052032988,24.4781158205646,24.5593660573183
"1886","W_1389","V","PT",5.12283833606597,11793.6044091798,184.395659024976,80.6377796307137,23.7157670199394,32.2776736893508
"1887","I_6551","M","BE",6.43130881587225,13983.1533742514,167.395042753836,68.5255048606012,24.4549657339138,28.9668081338214
"1888","E_6374","M","SP",5.71164581983901,11853.7124000028,166.041030581971,67.9644771007572,24.6519421168989,30.6982075070468
"1889","P_8005","M","PT",5.49708577630081,14269.7745864137,171.770262549577,71.2288944900839,24.1412773199603,34.0244427421957
"1890","B_9501","V","GE",8.40192473221346,12089.7808206433,189.520012141349,83.7988636036575,23.3307112187742,36.5301260425615
"1891","N_7632","V","GB",5.20493966644351,11833.3220182474,180.006558419652,78.1886374634406,24.1305370570569,32.6056431704227
"1892","L_4033","V","IT",19.1489598538043,11716.2211923135,171.671683538234,73.6088845476045,24.9765761652088,31.7070091532361
"1893","O_1231","V","FR",15.7772616421226,11672.9389413134,161.974134767297,68.7899155449214,26.2200453696856,26.9191835806095
"1894","R_4666","M","SP",8.94681768520033,12227.7786279765,170.5169581151,70.4492788724626,24.229329654691,32.9983951527013
"1895","H_3626","V","IT",3.39680091084877,12206.7416101743,193.717112278104,85.6724528204896,22.8299640780022,28.6168422596152
"1896","T_5645","V","GE",8.90759263141806,11668.683941194,174.474329287013,75.0371616661752,24.6497956463508,31.4539666881692
"1897","Q_8824","M","GE",12.9145137620421,14077.4348257734,162.16679479913,65.9283048350206,25.0696368596976,23.3023701843734
"1898","K_1683","M","IT",7.27623357026376,14061.7234482998,172.247453372357,71.1655379763023,23.9863472868355,28.1163392265466
"1899","G_9235","V","IT",5.35037370392532,11761.1249066665,177.378550364452,77.2075673902572,24.5390455414462,31.0356606531742
"1900","D_3419","M","SP",8.58145584962461,11860.9812738863,179.536510272565,75.0366403358423,23.2791877046581,28.4009482947619
"1901","M_6142","M","GB",16.4861896206069,14039.3962042344,176.370409694501,73.4392920655052,23.608969670324,28.6445320214143
"1902","F_9625","V","SP",1.43950922696747,9985.59408926027,171.553193578205,73.2183217792085,24.8783833745406,30.3973415282336
"1903","C_7354","M","IT",9.59449402616601,14140.9482785611,175.689103882561,72.8392225518422,23.5980244268958,23.3208776718353
"1904","J_8030","V","PT",9.22303680825419,11713.9491341238,173.556335399691,74.7648375422744,24.8208386207835,25.2080150432451
"1905","V_1945","V","IT",5.95760548668622,12237.8661603568,190.202383118209,83.4249521201351,23.0602524784741,29.5415748587074
"1906","U_9762","M","SP",3.94007709356839,11788.4219773331,174.925163451624,72.843753303099,23.8060717449403,35.0943082236256
"1907","S_8268","V","IT",9.56589934183059,12011.6625249868,179.25128644872,77.8410535501008,24.226135554404,27.3803873129799
"1908","A_2753","V","FR",7.2906821213747,11996.9159026616,175.755759906458,75.651205402559,24.4904473914128,30.0641144051535
"1909","W_2518","V","IR",5.55453145152825,11927.8606770585,181.224213159701,78.7981541619338,23.9929472227724,33.2390491069876
"1910","I_455","V","IT",10.001780552343,11836.8220821687,176.181550116376,76.0215924911821,24.4915408717112,30.4387135622331
"1911","E_6343","V","PT",7.02538918321163,11557.3027105612,175.455963102904,75.7045774327225,24.5915483475945,31.7389647109574
"1912","P_5260","M","PT",10.8168376709857,13571.8999725782,175.813043959145,73.0716329467419,23.6399539554494,30.6031668559132
"1913","B_6184","V","IT",3.35875569960132,11727.2456442974,174.410668938888,75.0525523046747,24.6728529437769,23.9029051491809
"1914","N_2219","V","GE",5.50863806243091,12234.6684470373,177.938914423191,76.8119914014182,24.2597963739149,30.5687117607361
"1915","L_468","V","PT",8.31054439125433,12345.6778779179,172.842172616585,73.9767448355648,24.7625738570366,30.1118436957981
"1916","O_5501","M","SP",8.75161093388084,11903.5680428473,174.280891505388,72.0286554840054,23.7140517063983,29.8259176901221
"1917","R_251","V","SP",14.5074821406069,9715.66887566467,189.753715085491,83.2350740458862,23.1166977834526,30.1207820127739
"1918","H_6087","V","IT",19.7829302290209,12019.1409560267,174.783502923815,75.2831025427895,24.6431732772234,22.8771167177604
"1919","T_1515","M","IT",10.427706858988,13771.9251707331,153.438757862437,61.2932368125607,26.0340903847884,33.9483668007046
"1920","Q_1505","V","SP",3.08385629832,9763.22971563386,170.191479929495,73.2523999766959,25.2898485489238,27.8002169871188
"1921","K_4362","M","IT",5.93736411843623,14127.5766483823,178.288617780305,74.1947980188297,23.3413634350498,32.8882278544464
"1922","G_3345","V","FR",8.05642245308887,12251.3988096321,183.76909033731,80.0231137965864,23.6957530528228,28.255573790325
"1923","D_5522","V","GB",3.65998591602356,11752.1107866543,178.660780556961,77.2509840907716,24.2016829051473,27.3537152186903
"1924","M_5686","V","PT",8.01223059510625,11830.5749811258,176.804260949254,76.662755771991,24.5244328217723,31.0560156463556
"1925","F_324","M","SP",16.2930422455007,11776.3887385408,179.106133679502,74.5023173763057,23.224633198231,31.8884831266078
"1926","C_5267","M","SP",3.1151423735619,11462.3656380074,164.10678338838,67.2561720291259,24.9734808363344,38.4908264704494
"1927","J_7303","V","FR",13.8314843078358,11545.6406344697,180.439434368914,77.9840903525477,23.952072448649,25.7798009297363
"1928","V_7018","V","SP",3.936580569984,9963.75659867723,183.964184218689,80.0749755820591,23.6608453544746,28.9718663885039
"1929","U_3051","M","SP",2.83478979291674,11990.5906028285,168.231480260834,69.4144162133144,24.5264754545753,34.5324792463897
"1930","S_3666","M","IT",10.8620544655328,14318.7636777178,170.549658330866,70.0049092040071,24.0672677336465,31.4807782759773
"1931","A_8142","V","SP",9.14178958017857,10057.8383333992,184.622823220896,81.2344404068409,23.8324898892503,33.2561367621007
"1932","W_9326","V","SP",3.90821843222255,10040.3788339226,185.435780058429,80.9797151127504,23.5499057576763,28.2563185368135
"1933","I_437","M","SP",7.84701490299804,11961.8854197679,172.875622343684,72.0994358420682,24.1248350933628,34.8417287373354
"1934","E_6357","V","IT",9.00715915341964,12186.3926382831,189.599544721477,82.9746516800729,23.0818629294533,26.1638645529787
"1935","P_973","V","SP",6.75919278428526,9992.36890557276,181.9697903628,79.1813787948403,23.912471773596,29.4225916450362
"1936","B_8682","M","PO",15.9275456539223,14026.875547562,175.51436144314,72.6025257836089,23.5681998952869,29.2387879236528
"1937","N_110","M","IT",10.7057488677669,13754.1625259406,172.604960305661,71.500233540687,23.999429375186,31.6378168410426
"1938","L_4846","M","FR",8.22251094065489,14036.1151335993,169.666843692254,70.1916758762041,24.3832532929218,38.0716148832905
"1939","O_3341","V","SP",16.6943656291289,9603.150554092,168.210408635246,71.9335827603874,25.4229509657116,28.0211770415629
"1940","R_7734","V","FR",16.0317111768137,11778.4440193679,193.143078374723,85.0821749029377,22.8076366132667,25.9301994807414
"1941","H_5996","V","SP",1.40712308213213,10136.5862064472,172.194728349363,74.0800770209648,24.9839856604758,26.3338261452994
"1942","T_7949","V","IT",13.2681307884882,11580.2943467795,179.382516459455,77.3808114685862,24.0476728652002,31.8995539669128
"1943","Q_3485","M","GB",5.25927100518058,13820.8634980063,168.865935737124,69.6529414610083,24.4261691187964,31.9312362356271
"1944","K_3919","M","PT",7.91428447158208,13934.3064128434,166.906349353167,68.5240330443842,24.5978528711562,34.8818260226957
"1945","G_912","M","GB",20.7706255517258,14035.6201181,166.056440838583,67.8345207673449,24.6002381052813,29.5810976980508
"1946","D_9027","V","PT",8.54670978762,11764.3889172057,185.728244051685,81.2058638529242,23.5413565538394,29.9334729321749
"1947","M_6066","V","IT",9.03890832163628,12028.6502722906,179.880646003536,78.0324649361159,24.1160651657739,30.6199685024337
"1948","F_5810","V","FR",5.1287269881957,11721.7377832546,177.084896220553,76.797444298911,24.489714662766,30.2351107085313
"1949","C_5980","M","SP",4.30510385540666,12095.9286718255,162.587682548382,66.5734179909376,25.1840500162395,35.0460556106493
"1950","J_6234","M","SP",17.8643627191668,12058.7933345776,165.977198326975,68.1379785344955,24.733887787077,32.1297820848715
"1951","V_7615","V","GB",9.91163156749012,11993.7653061982,174.508764204854,75.6097923013928,24.8281041764366,34.1553052535133
"1952","U_8151","V","FR",7.5210692991979,11821.0320186804,175.200282068082,74.8962211490622,24.4000268405457,29.2047271822908
"1953","S_4332","V","FR",12.9892686561522,12328.9519229542,176.399916253441,76.2631939233942,24.5085851368251,31.8795522282458
"1954","A_8775","M","IR",18.2551434300352,13824.7445196179,168.06303526542,69.1129600326886,24.4689361792456,33.3327191828001
"1955","W_3215","V","PT",5.51877289829528,11674.966962954,171.661003283651,73.8196980809871,25.0512252345348,27.7202525011382
"1956","I_3867","M","SP",14.1554630740302,11624.4647791078,161.113062652681,66.1154911254953,25.4707493199488,39.6707178884093
"1957","E_6918","V","SP",4.51965604905064,9485.78310075219,184.64178136822,80.2366388357008,23.5349220729894,27.371549210525
"1958","P_7836","V","SP",10.7555291916804,9941.22635490005,170.40480354439,73.0877644182424,25.1698723011016,31.1553828757777
"1959","B_4023","V","PT",10.6099085054004,12046.4672920126,180.490863487835,78.5263469755512,24.1048786428574,30.8225178061724
"1960","N_8924","V","FR",6.04835490068794,11985.8641435527,181.472543563698,78.8692837474294,23.9489261011555,25.8375935486335
"1961","L_2266","V","PT",7.90900450507247,11953.0421983923,174.298281183842,75.1376155348708,24.7326812235937,30.2052958563787
"1962","O_2270","V","IT",6.68390064987094,12164.0990571542,177.820662780363,77.3803887581008,24.4718306181097,28.765749274736
"1963","R_1399","V","SP",2.81881261203445,9676.3299450029,176.83931414517,76.6815717650305,24.5207281438963,30.509092102656
"1964","H_699","V","IT",7.8057761982031,12040.9915676286,180.007480437949,78.4920777134542,24.2239364735717,34.0607772035937
"1965","T_2819","V","SP",15.2253372828935,9968.26784010141,171.514658119701,73.6068995248345,25.0216555216794,31.2491611958846
"1966","Q_3804","V","PT",16.3376080061251,11758.3050244041,169.444972753461,72.2880748828032,25.1773074038643,30.3889703029899
"1967","K_8408","M","IT",8.43651863570906,14008.0488455575,170.312094633942,70.5092095063232,24.3083155402493,28.8260679048089
"1968","G_4007","V","FR",9.48783094689311,11760.6250370317,171.560999208993,73.4786653618932,24.9645720324289,21.8128709346004
"1969","D_7404","V","SP",16.3552115815891,9595.54448090041,177.1714582001,76.4094395821517,24.342181436695,26.429937126181
"1970","M_5018","V","FR",6.00667922522662,11630.2116760951,177.461512260644,76.9950558626935,24.4486274187797,35.0252766790642
"1971","F_5268","M","FR",16.7482249346439,13802.1888004087,165.10390628537,67.0913135258622,24.6122658483996,29.4129842812535
"1972","C_9752","M","SP",8.50117702825562,11745.3140420593,149.774098565544,59.5402671486516,26.5422264491803,31.2622478754052
"1973","J_5547","V","IT",6.14915394665476,12311.3540120381,179.66522683193,78.2539712683078,24.2425514759042,29.2926397500647
"1974","V_1974","M","GE",12.4021276588481,14164.9126245482,155.499614198979,61.8974669621458,25.5984839292047,26.4191225974434
"1975","U_2040","V","PT",4.73604143493917,12452.7804466175,180.187886687705,78.4581620018054,24.1650081776268,31.1124359134595
"1976","S_6360","M","SP",11.3677551977076,12060.5696756112,161.433935458072,65.7678630291931,25.2362059134407,29.2351989175742
"1977","A_5610","V","SP",1.32739947269126,9828.39997611254,179.410679550497,77.5991635063037,24.1079597321699,27.450842599549
"1978","W_7168","V","SP",2.67381298459693,10081.1304899331,174.663299667381,75.2222550037467,24.6571585451696,31.0579592328764
"1979","I_6924","M","PO",9.64561332535248,13782.8591738752,183.755586810101,77.3027366231814,22.8935828292456,26.7416781596862
"1980","E_1498","V","PT",8.89904692225458,11742.0361300075,188.769702816356,82.4419427949956,23.1357527003174,25.62268532074
"1981","P_2508","M","FR",6.56177822350107,14191.0237548001,150.542430151389,60.1891138749642,26.5582897490146,35.5199665321363
"1982","B_3696","V","IR",4.24443214823755,12100.6873485521,169.37098754886,72.2201739014545,25.1756382937449,28.0772112924697
"1983","N_4729","V","IT",15.4753942210792,11984.671107425,183.594217117102,80.6916117114364,23.9392419904414,26.5528432662428
"1984","L_6333","M","SP",7.51137335386978,11985.8863052464,174.797800175239,73.5222199293245,24.0628290751944,36.7061844688409
"1985","O_8539","V","GB",7.74196003868217,12068.9915576561,175.460315860954,75.2155359645662,24.4314780065745,26.4203618878879
"1986","R_4769","V","SP",3.46609401059083,9928.13312121413,175.099292520581,75.6426415634388,24.6716334485373,25.2819896638792
"1987","H_7257","V","GB",8.23880580711707,11781.2241139746,181.510845572651,79.2061277313733,24.0410605287731,33.172020266682
"1988","T_5456","M","FR",21.1093994556643,13600.9176371361,172.936300985218,71.7823843612281,24.001895974767,29.6767832077897
"1989","Q_1413","M","SP",5.96819335148245,11795.1280321813,168.5511458633,69.4646281989699,24.4512066925489,34.2835126141201
"1990","K_9276","M","SP",5.89739492359574,12035.1797713066,164.208966952183,66.8945873418374,24.8083134859199,31.4294019789046
"1991","G_6120","M","SP",8.63909331660917,11801.5300320535,161.789296618208,65.4977404106276,25.0222721798113,27.3716832905451
"1992","D_9065","V","GB",11.1324626909446,11970.3229347264,183.932136682955,80.6598856262944,23.8419827800612,30.8280044568656
"1993","M_4047","M","SP",7.39813767129306,12028.2962027283,167.343659954647,68.8380139595553,24.5815806598599,28.3398691238184
"1994","F_2769","V","SP",1.17908837623935,9939.27865240848,171.006538694887,73.3277243469202,25.0751057967147,30.9746808542296
"1995","C_9664","M","SP",4.46542638983627,12189.7361075999,172.040393292133,71.6607728619504,24.211440780974,31.5496818985672
"1996","J_5298","V","SP",2.75552652435733,9578.14997939576,182.689060361418,80.0454065775185,23.9834320302074,33.6655541365276
"1997","V_4616","M","SP",5.30256165435642,11808.4992500205,174.530154963849,72.8493858041074,23.9158018218331,38.6863304995671
"1998","U_2438","V","GB",4.40361178983338,11484.0547218125,186.477946022167,82.0416581125738,23.5927994069893,34.1402396826604
"1999","S_1739","M","PT",5.22583868147077,13970.5380583786,157.438876036426,63.0754844720421,25.4470025686743,34.5541682043857
"2000","A_6464","M","IT",11.2007007967688,14014.4503212346,153.613205459316,61.425503590624,26.0310461585449,34.584852313857
"2001","W_9655","M","FR",6.90841097640462,14133.750360165,163.694129891995,66.943166330768,24.9827382922196,38.8114448726214
"2002","I_9555","V","PT",11.758939965363,11957.3566067029,165.009951939729,70.2534058573587,25.8016279102673,31.0634289379128
